"folio","entidad","munici","mened","IA","numpeho","edadjef","sexojef","añosedu","alsa"
240346,24,13,1,1,5,28,0,12,385
310185,31,27,0,1,3,70,0,12,32
240573,24,20,1,1,4,38,0,12,260
70565,7,41,1,1,4,31,0,12,570
241264,24,28,1,0,4,48,0,12,782
320438,32,10,1,1,5,31,0,12,340
40527,4,2,1,1,4,30,0,12,879
150176,15,20,1,1,5,61,0,12,578
91022,9,7,1,1,5,49,0,12,930
210619,21,76,1,0,5,45,0,12,462
241250,24,28,1,1,4,55,0,12,708
41221,4,3,1,0,4,48,0,12,534
41789,4,9,1,1,6,34,0,12,473
50007,5,2,1,1,3,21,0,12,230
320415,32,10,1,1,3,52,0,12,80
81199,8,32,1,0,3,28,1,12,260
80486,8,19,1,1,3,50,0,12,354
240552,24,20,1,1,6,39,0,12,592
291839,29,52,1,0,6,35,0,12,275
141859,14,120,1,0,5,34,0,12,522
310250,31,33,1,1,6,35,0,12,545
241292,24,28,1,0,7,50,0,12,815
121349,12,46,0,0,5,73,0,12,695
91158,9,7,1,1,5,49,0,12,1021
171995,17,31,1,0,3,32,0,12,1000
120818,12,28,1,1,6,36,1,12,479
41081,4,3,0,1,1,38,1,12,347
150421,15,31,1,1,4,31,1,12,410
200895,20,184,0,0,2,76,1,12,40
211860,21,183,1,1,4,35,0,12,300
230885,23,5,1,1,5,48,0,12,1230
20786,2,2,1,0,6,43,1,12,1285
300091,30,23,0,0,4,44,0,12,626
251683,25,15,1,0,11,74,0,12,684
240893,24,28,1,0,4,43,0,12,429
231966,23,8,0,0,2,45,0,12,1192
290981,29,25,0,1,4,51,0,12,173
270985,27,5,1,1,3,25,0,12,858
320446,32,10,1,1,6,37,0,12,242
241400,24,28,1,0,4,39,0,12,352
121275,12,45,1,0,8,45,1,12,290
281080,28,27,1,0,7,36,0,12,132
240945,24,28,1,0,4,26,0,12,464
41924,4,10,1,1,4,35,0,12,435
271778,27,16,0,1,3,37,0,12,314
191954,19,46,1,1,6,25,0,12,2400
300784,30,87,1,1,4,41,1,12,566
151288,15,58,0,1,2,67,0,12,401
240518,24,20,1,1,5,31,0,12,216
210563,21,74,1,1,4,46,0,12,436
291663,29,44,1,1,3,35,1,12,900
11986,1,11,1,1,3,19,0,12,770
11172,1,1,1,1,5,40,0,12,570
211630,21,156,1,1,3,51,0,12,686
151824,15,104,0,0,4,41,0,12,293
230194,23,2,1,1,3,23,0,12,301
192259,19,49,0,0,1,60,0,12,474
150762,15,39,1,0,5,43,0,12,666
61727,6,10,0,1,3,48,0,12,414
70408,7,28,1,0,5,37,0,12,425
50004,5,2,1,0,4,41,0,12,320
291896,29,59,1,1,12,48,0,12,870
191062,19,31,0,1,1,39,0,12,77
11246,1,1,1,0,7,36,0,12,592
240493,24,20,1,1,4,25,0,12,300
180190,18,4,0,0,2,47,0,12,576
40268,4,2,1,0,3,44,0,12,750
271385,27,11,1,1,3,24,0,12,280
240127,24,9,1,1,5,34,0,12,456
240424,24,16,1,1,7,56,0,12,220
82137,8,65,1,1,7,44,0,12,450
301928,30,204,0,1,3,73,1,12,952
240482,24,17,0,1,2,56,0,12,307
101093,10,8,1,1,4,40,0,12,455
31390,3,3,0,0,1,41,0,12,0
300635,30,81,1,1,4,41,0,12,1056
241550,24,35,1,1,4,43,0,12,248
291706,29,45,1,1,7,30,0,12,787
110891,11,20,1,1,6,46,0,12,431
80843,8,21,1,1,7,41,1,12,1350
241685,24,37,1,1,4,31,0,12,487
120392,12,1,1,1,5,29,0,12,164
71173,7,89,0,1,1,48,1,12,492
22372,2,4,1,0,11,48,0,12,807
81571,8,37,0,1,1,45,0,12,252
251594,25,12,1,0,4,27,0,12,625
250657,25,6,1,1,6,28,0,12,1026
241655,24,37,1,1,9,75,0,12,476
201449,20,399,1,1,4,36,0,12,495
281867,28,38,1,1,6,34,0,12,520
30282,3,1,1,1,8,51,0,12,845
171246,17,16,0,0,2,24,0,12,242
31409,3,3,1,0,5,39,0,12,846
261802,26,55,1,0,5,34,0,12,803
280764,28,22,1,1,4,27,0,12,677
11128,1,1,1,0,4,21,0,12,422
241385,24,28,1,1,9,43,0,12,290
161262,16,88,1,1,5,38,0,12,812
291219,29,33,1,1,6,39,0,12,646
170003,17,1,1,1,5,55,0,12,229
321024,32,36,1,0,5,34,0,12,202
212063,21,208,1,1,5,36,1,12,273
10768,1,1,0,0,2,45,0,12,362
20765,2,2,1,0,7,44,0,12,1070
100178,10,5,1,1,5,53,0,12,1277
90752,9,7,1,0,4,30,0,12,1190
40654,4,2,1,1,5,33,0,12,680
81315,8,36,1,0,4,32,0,12,342
150926,15,51,1,1,4,37,0,12,367
51201,5,30,0,1,1,32,0,12,905
100595,10,5,1,1,3,41,0,12,504
100329,10,5,1,0,4,28,0,12,287
230326,23,4,1,0,6,40,0,12,900
310243,31,33,1,1,5,37,0,12,331
152323,15,122,1,1,5,35,0,12,295
271368,27,11,0,1,3,53,0,12,565
270484,27,4,1,1,4,51,0,12,199
40301,4,2,1,1,5,37,0,12,744
151005,15,57,0,1,4,63,0,12,350
50438,5,18,1,0,5,42,0,12,615
20975,2,2,1,0,6,50,0,12,641
22444,2,4,0,1,2,47,1,12,286
200275,20,45,0,1,3,51,0,12,882
230446,23,4,1,1,3,39,1,12,516
180508,18,10,1,0,3,29,1,12,380
10898,1,1,1,0,4,41,1,12,30
240355,24,13,1,1,5,37,0,12,382
161510,16,102,0,1,2,32,0,12,1370
60393,6,2,1,0,3,37,1,12,699
60820,6,7,1,1,3,31,0,12,668
190908,19,26,1,1,5,30,0,12,571
10210,1,1,1,0,4,32,0,12,425
31974,3,8,0,1,1,60,0,12,266
170503,17,7,0,0,2,55,0,12,187
310404,31,41,0,0,2,46,0,12,249
190601,19,21,0,0,2,36,0,12,405
311710,31,96,1,0,3,34,1,12,316
291028,29,28,0,1,4,53,0,12,320
231793,23,7,0,1,2,77,0,12,322
231992,23,8,1,1,4,51,0,12,1010
130129,13,6,1,1,3,36,1,12,649
180707,18,14,1,0,3,34,0,12,340
210239,21,27,1,0,4,37,0,12,195
201198,20,294,1,0,6,62,0,12,760
240340,24,13,0,0,1,44,1,12,275
240339,24,13,1,1,3,32,1,12,550
82098,8,55,1,1,3,22,0,12,635
110682,11,17,1,1,6,37,0,12,398
221694,22,17,0,1,4,52,0,12,610
100761,10,5,1,1,5,55,0,12,600
82084,8,55,1,1,3,48,1,12,601
110912,11,20,1,1,2,46,1,12,595
171993,17,31,1,0,3,42,1,12,718
262004,26,72,0,1,2,54,0,12,166
251759,25,15,1,1,4,38,0,12,348
171977,17,30,1,0,5,36,1,12,570
320045,32,5,1,1,6,44,0,12,850
241988,24,53,1,0,6,54,1,12,0
220983,22,14,1,1,8,43,0,12,855
230974,23,5,1,0,4,31,0,12,842
40473,4,2,0,1,3,50,0,12,1179
181009,18,16,1,0,5,61,0,12,403
291427,29,36,1,1,4,39,1,12,75
71794,7,108,1,1,4,31,0,12,280
220302,22,7,0,1,1,30,1,12,312
70915,7,72,1,0,4,43,1,12,150
190142,19,6,1,1,6,38,1,12,643
300301,30,45,1,1,3,48,0,12,404
160904,16,65,1,0,4,34,0,12,850
251747,25,15,1,1,4,35,0,12,442
11325,1,2,1,1,4,37,0,12,725
41590,4,5,1,1,3,27,0,12,410
70688,7,52,1,1,5,34,0,12,595
120726,12,21,1,1,3,45,0,12,421
61787,6,10,1,1,4,27,1,12,520
220320,22,8,1,1,3,36,0,12,680
190415,19,21,1,1,4,36,0,12,700
170575,17,7,0,1,2,54,0,12,573
30470,3,2,1,0,4,28,0,12,20
241326,24,28,1,0,4,37,0,12,621
161434,16,94,1,0,3,21,0,12,572
111740,11,39,1,1,4,42,0,12,656
311231,31,50,1,1,6,43,0,12,690
30337,3,2,1,1,4,30,0,12,812
241457,24,34,1,1,4,43,0,12,207
111400,11,28,1,1,4,52,0,12,930
291030,29,28,1,1,4,24,0,12,0
291085,29,31,1,1,5,49,0,12,406
220465,22,11,1,0,7,28,0,12,530
81077,8,31,1,1,6,37,0,12,450
221691,22,17,0,1,1,38,0,12,25
241204,24,28,1,1,4,40,1,12,279
30141,3,1,1,0,4,29,0,12,1020
90392,9,5,1,1,3,24,1,12,190
120559,12,11,1,1,3,26,1,12,350
280137,28,7,0,1,4,69,0,12,810
220805,22,14,1,0,3,47,1,12,860
131403,13,63,0,0,2,41,0,12,525
261477,26,42,0,1,2,58,0,12,420
291092,29,31,1,1,4,50,0,12,556
200404,20,67,0,0,3,55,0,12,455
150480,15,33,0,0,3,37,1,12,960
20482,2,1,0,1,1,74,0,12,160
241678,24,37,0,1,4,46,0,12,380
261418,26,42,0,1,1,32,0,12,12
180689,18,12,1,1,4,34,0,12,630
81780,8,37,1,1,5,37,0,12,489
210314,21,41,1,0,3,24,0,12,335
241446,24,34,1,1,4,44,0,12,268
181597,18,17,1,1,3,29,1,12,387
30666,3,3,1,0,4,31,0,12,720
170374,17,6,0,1,2,66,1,12,656
300585,30,71,1,1,4,31,0,12,690
210304,21,41,1,1,4,46,0,12,521
310876,31,50,1,1,5,44,0,12,570
310051,31,4,1,1,5,50,0,12,1164
171441,17,19,0,1,2,66,0,12,400
121806,12,75,1,1,3,45,1,12,366
310326,31,36,1,0,5,58,0,12,240
32250,3,8,1,1,3,25,0,12,490
161528,16,102,0,1,2,53,1,12,224
100377,10,5,0,0,2,64,0,12,1022
240230,24,13,0,1,2,46,0,12,244
50020,5,2,1,1,4,46,0,12,555
110112,11,3,1,1,3,38,0,12,69
170958,17,11,0,0,2,56,0,12,649
270351,27,3,1,1,5,35,0,12,510
241770,24,40,1,1,4,46,1,12,510
271026,27,6,1,1,5,46,0,12,386
151497,15,81,1,0,4,31,0,12,571
201119,20,269,0,1,1,25,0,12,0
91809,9,12,0,0,3,36,0,12,678
270425,27,4,1,0,3,73,1,12,1209
240257,24,13,1,1,4,36,1,12,405
161903,16,112,1,1,5,36,0,12,280
261136,26,30,1,0,5,46,0,12,685
141095,14,82,1,1,4,39,0,12,413
40142,4,1,1,1,3,27,1,12,364
81822,8,37,1,0,3,23,0,12,249
221449,22,14,1,1,4,29,0,12,766
60083,6,1,1,0,2,49,1,12,153
270005,27,1,1,1,3,40,0,12,328
241460,24,34,1,1,4,32,1,12,72
220422,22,11,1,1,4,29,0,12,303
301533,30,175,1,1,3,56,0,12,384
210274,21,35,1,1,4,34,1,12,144
270658,27,4,1,1,4,33,0,12,70
280697,28,22,1,1,4,31,0,12,570
31710,3,8,1,0,5,42,0,12,638
311178,31,50,0,1,3,72,0,12,383
51265,5,30,0,1,2,57,0,12,150
60662,6,5,0,0,1,39,0,12,329
170619,17,7,0,0,2,24,0,12,150
220413,22,9,1,1,5,36,0,12,576
120245,12,1,1,1,4,45,0,12,746
131720,13,77,1,1,4,28,0,12,439
220409,22,9,1,0,6,46,0,12,492
141498,14,100,1,0,4,33,1,12,1000
30594,3,3,1,0,3,46,1,12,1075
71547,7,101,1,0,3,34,1,12,345
311011,31,50,1,0,4,40,0,12,730
201439,20,399,1,1,4,40,0,12,705
231184,23,5,1,1,4,28,0,12,910
101326,10,12,1,1,3,26,0,12,580
81248,8,36,1,1,4,34,0,12,610
231711,23,6,0,1,1,20,1,12,51
251703,25,15,1,1,4,43,0,12,719
121120,12,35,0,1,2,29,0,12,173
281269,28,29,1,1,3,41,0,12,0
151373,15,68,1,0,4,35,0,12,946
220077,22,2,0,0,1,34,1,12,270
161354,16,88,0,0,4,49,0,12,570
220588,22,12,0,0,1,44,1,12,131
320164,32,10,1,1,3,41,0,12,691
101310,10,12,1,1,3,39,0,12,495
131076,13,51,1,1,4,43,0,12,560
41951,4,11,1,1,3,43,0,12,572
20309,2,1,0,0,1,26,1,12,369
240144,24,9,1,0,3,24,0,12,619
240409,24,14,1,0,5,39,0,12,325
240964,24,28,1,0,6,45,0,12,950
300790,30,87,1,1,3,22,0,12,257
250353,25,2,1,1,3,41,1,12,288
170277,17,6,1,0,3,43,0,12,236
130323,13,16,1,1,4,38,1,12,148
70673,7,52,1,1,4,37,0,12,202
171214,17,13,1,1,5,30,0,12,213
110951,11,20,1,1,5,44,0,12,1108
201405,20,385,0,1,4,51,0,12,411
160855,16,64,0,1,3,66,0,12,275
171071,17,11,1,0,5,26,0,12,1010
310981,31,50,1,1,5,28,0,12,959
31299,3,3,1,1,7,38,0,12,1408
291074,29,31,1,1,4,30,0,12,571
311656,31,89,1,1,12,46,0,12,830
71594,7,103,1,1,3,24,0,12,360
20835,2,2,1,1,5,45,0,12,466
241072,24,28,0,1,1,51,0,12,180
150129,15,19,1,0,7,43,0,12,1330
10236,1,1,1,1,4,39,0,12,696
110508,11,14,1,0,4,31,0,12,287
71466,7,101,0,1,2,76,0,12,454
41872,4,10,1,1,2,22,0,12,374
321436,32,42,1,0,6,34,0,12,425
50433,5,18,0,0,5,59,0,12,645
20592,2,2,1,1,7,27,0,12,1297
11124,1,1,1,0,3,24,1,12,80
140735,14,50,1,1,8,39,0,12,612
101534,10,23,0,1,2,22,0,12,245
310211,31,32,1,1,10,51,0,12,703
141679,14,108,1,1,3,21,0,12,350
240120,24,3,1,0,5,48,0,12,215
20029,2,1,0,1,2,23,0,12,217
260731,26,29,0,0,3,50,0,12,1325
240391,24,14,1,0,3,39,0,12,242
220515,22,11,1,1,4,54,0,12,525
31087,3,3,0,0,2,62,0,12,750
141732,14,114,1,0,5,34,0,12,534
251839,25,17,1,1,5,43,0,12,286
131304,13,61,0,1,4,58,0,12,690
90105,9,3,1,1,6,41,0,12,830
230322,23,4,1,1,5,36,0,12,1060
90925,9,7,1,0,5,41,0,12,810
281856,28,38,0,0,4,55,0,12,1252
60934,6,7,0,0,3,61,0,12,755
181310,18,17,1,1,4,21,0,12,115
320340,32,10,1,1,3,22,0,12,415
220136,22,4,1,1,4,37,1,12,420
230278,23,2,1,1,5,50,0,12,135
170276,17,6,0,1,4,58,0,12,960
161431,16,94,1,0,3,24,0,12,664
281914,28,38,0,0,4,42,0,12,228
241667,24,37,1,1,6,43,0,12,262
11371,1,3,1,1,5,54,0,12,540
190254,19,9,1,1,5,42,0,12,847
140375,14,39,0,1,4,45,0,12,470
230700,23,5,1,1,3,44,0,12,752
310432,31,43,1,1,3,35,0,12,374
311854,31,102,1,1,4,32,0,12,554
22309,2,4,1,1,5,40,0,12,287
240378,24,13,0,0,1,36,0,12,0
100698,10,5,1,1,6,43,0,12,523
120487,12,3,1,0,5,43,0,12,298
310993,31,50,1,1,4,49,1,12,1330
22340,2,4,1,0,5,32,0,12,582
250854,25,6,1,1,6,55,0,12,590
21647,2,4,1,0,4,30,0,12,575
210477,21,61,1,1,4,38,0,12,410
300265,30,39,0,1,2,45,0,12,345
240373,24,13,1,1,4,36,0,12,510
220159,22,4,1,1,6,32,0,12,230
140791,14,53,1,1,3,25,0,12,488
120789,12,24,1,1,3,44,0,12,302
80319,8,17,1,0,5,41,0,12,570
31126,3,3,0,1,1,35,1,12,660
300145,30,28,1,1,5,42,0,12,960
50179,5,9,1,0,4,45,0,12,510
90959,9,7,1,1,4,48,0,12,817
101655,10,30,1,0,4,33,0,12,368
192205,19,48,1,0,4,27,0,12,651
300118,30,28,1,1,4,55,0,12,1170
180830,18,15,0,1,1,20,1,12,70
321396,32,41,0,1,2,54,0,12,235
111110,11,20,0,0,4,54,0,12,383
50551,5,20,1,0,4,23,0,12,290
220734,22,14,1,0,4,34,0,12,394
310350,31,40,1,1,5,37,0,12,640
141218,14,93,1,1,4,29,0,12,366
220518,22,11,1,1,2,42,1,12,274
31156,3,3,1,1,6,35,0,12,810
291304,29,33,1,1,4,34,0,12,959
100066,10,1,0,0,1,78,1,12,250
241132,24,28,1,1,3,23,0,12,292
320064,32,5,1,1,4,42,0,12,540
261196,26,30,0,1,1,42,0,12,421
231489,23,5,1,1,5,32,0,12,870
141118,14,85,1,1,4,41,1,12,728
290280,29,10,1,1,2,29,1,12,305
230656,23,4,1,1,4,25,0,12,30
30336,3,2,1,1,7,32,0,12,1100
140969,14,67,0,0,5,50,1,12,1107
171065,17,11,1,0,3,21,0,12,246
210346,21,43,1,1,4,25,0,12,264
290339,29,10,1,1,5,36,0,12,521
250454,25,6,1,0,5,49,0,12,550
190571,19,21,1,0,5,32,1,12,765
290129,29,5,0,0,2,64,0,12,430
190566,19,21,0,1,2,58,0,12,708
231203,23,5,1,1,6,62,0,12,650
280692,28,22,0,1,3,56,0,12,308
220080,22,2,1,1,4,31,0,12,340
41682,4,9,1,0,5,43,0,12,800
220659,22,13,1,1,4,32,1,12,875
280819,28,22,1,1,5,34,0,12,680
111028,11,20,0,0,4,65,0,12,546
161455,16,102,1,1,4,38,0,12,582
291744,29,50,1,1,4,55,1,12,524
60558,6,4,1,1,4,26,0,12,193
230743,23,5,1,1,5,25,0,12,828
280671,28,21,1,0,4,42,0,12,474
51726,5,35,1,1,3,42,1,12,527
281571,28,32,1,1,4,26,0,12,706
280818,28,22,1,0,3,37,1,12,251
121175,12,38,0,0,3,44,0,12,394
241032,24,28,1,1,2,35,0,12,540
230660,23,4,1,1,5,30,0,12,221
191766,19,44,1,1,9,46,0,12,822
101169,10,12,1,1,5,42,0,12,215
191595,19,39,1,1,8,34,0,12,768
220674,22,13,1,0,3,23,0,12,507
140114,14,18,1,1,4,34,0,12,498
310741,31,50,1,1,4,44,0,12,464
50262,5,10,1,0,4,46,0,12,790
100259,10,5,1,0,5,19,0,12,527
281620,28,33,1,0,5,27,1,12,486
261098,26,30,1,1,4,32,0,12,625
261384,26,36,0,0,2,56,1,12,244
170587,17,7,1,1,5,29,0,12,542
280045,28,3,1,1,8,48,0,12,594
321786,32,56,1,0,5,38,1,12,362
130485,13,27,0,0,3,44,0,12,193
21072,2,2,1,1,5,38,0,12,518
11475,1,4,1,0,7,38,0,12,1020
120562,12,11,1,1,4,41,0,12,624
71649,7,106,1,1,4,37,1,12,752
190581,19,21,1,1,4,29,0,12,485
261214,26,30,1,0,4,30,0,12,711
161330,16,88,0,1,2,40,0,12,0
270383,27,4,1,0,3,27,1,12,161
232016,23,8,0,0,3,22,0,12,0
101858,10,39,0,1,2,37,0,12,68
140725,14,50,1,1,4,27,0,12,960
61847,6,10,1,1,3,58,1,12,293
11981,1,11,1,1,5,28,0,12,1130
80719,8,19,1,1,3,51,0,12,225
150981,15,56,0,1,1,62,0,12,230
131532,13,72,1,1,8,57,0,12,610
271552,27,12,1,1,6,38,1,12,340
321664,32,53,1,1,5,41,0,12,506
130900,13,48,1,0,3,35,0,12,574
40408,4,2,1,1,4,37,0,12,590
271639,27,14,1,1,4,27,0,12,610
290431,29,13,1,0,6,43,0,12,392
21255,2,3,1,0,3,28,0,12,780
61500,6,9,1,1,4,26,0,12,893
270948,27,5,1,0,4,32,0,12,532
90130,9,3,0,1,4,57,0,12,1080
221851,22,18,1,1,5,40,0,12,340
90564,9,5,0,0,4,53,0,12,980
50816,5,25,0,1,2,34,0,12,780
10539,1,1,1,1,3,20,0,12,202
91726,9,12,1,1,4,36,0,12,1220
261345,26,33,1,1,5,42,0,12,420
210377,21,45,1,1,4,33,0,12,470
311494,31,67,0,1,3,45,0,12,443
201511,20,413,1,1,4,27,0,12,527
31560,3,8,0,0,3,41,1,12,813
210249,21,35,1,0,5,37,0,12,734
91918,9,13,1,1,5,56,0,12,300
111328,11,27,1,1,6,44,1,12,405
130145,13,6,1,0,3,20,1,12,695
191475,19,39,1,1,2,42,1,12,100
280821,28,22,1,1,4,24,0,12,490
270284,27,2,1,1,5,25,0,12,237
201813,20,551,1,1,5,37,0,12,888
10892,1,1,0,1,2,72,0,12,287
151397,15,68,1,1,10,57,0,12,1053
180339,18,7,1,1,5,35,0,12,394
280861,28,22,0,1,6,47,0,12,596
181637,18,17,1,1,2,21,0,12,500
160437,16,50,1,1,4,47,0,12,760
261216,26,30,1,1,3,38,0,12,307
271396,27,11,1,1,6,50,0,12,1500
270296,27,3,1,0,5,39,0,12,540
270513,27,4,1,0,4,32,0,12,960
180013,18,1,1,1,3,43,0,12,700
231640,23,5,1,1,4,32,0,12,1465
190022,19,4,1,0,4,28,0,12,480
171061,17,11,1,1,4,45,0,12,60
291682,29,44,1,1,2,47,1,12,604
161673,16,108,1,0,5,48,0,12,1372
111299,11,26,1,1,6,44,0,12,618
170139,17,4,1,1,5,38,0,12,413
91706,9,12,1,1,4,32,0,12,620
130328,13,16,1,1,7,52,0,12,696
21891,2,4,0,1,2,44,0,12,422
271812,27,17,1,0,5,48,1,12,595
32066,3,8,1,1,6,40,1,12,644
40148,4,1,1,1,5,26,1,12,401
210204,21,19,0,1,2,25,0,12,705
80205,8,12,1,1,4,32,0,12,611
271813,27,17,1,0,5,43,1,12,529
271633,27,14,1,0,7,38,0,12,325
150657,15,33,1,1,4,33,0,12,706
170349,17,6,0,1,2,40,0,12,1075
320813,32,20,1,1,3,35,0,12,380
190422,19,21,1,1,4,48,1,12,1350
250913,25,7,1,0,3,72,0,12,642
150671,15,36,1,1,2,25,1,12,626
261882,26,55,1,0,4,42,1,12,1124
22301,2,4,1,1,5,29,0,12,707
261190,26,30,0,1,2,39,0,12,670
261270,26,30,1,0,8,43,0,12,610
170174,17,5,1,1,5,47,0,12,545
251430,25,12,1,1,3,49,0,12,678
282189,28,41,1,0,9,57,0,12,1285
80915,8,25,1,0,4,41,0,12,926
111280,11,26,0,1,4,58,0,12,401
221206,22,14,1,0,4,23,0,12,805
140269,14,37,1,0,6,32,0,12,475
261627,26,43,0,1,3,57,0,12,361
120375,12,1,1,1,4,40,0,12,214
271817,27,17,0,1,4,65,0,12,650
242045,24,54,1,1,4,47,0,12,376
11061,1,1,1,1,5,45,0,12,459
240194,24,11,1,0,5,28,0,12,310
260383,26,18,0,0,2,64,0,12,468
11257,1,1,1,1,6,30,0,12,973
110132,11,4,1,0,3,32,0,12,487
261182,26,30,1,0,4,49,0,12,802
240337,24,13,1,0,6,39,1,12,582
171195,17,13,0,0,2,53,0,12,1095
110221,11,5,1,1,4,38,0,12,298
50500,5,18,1,1,4,27,0,12,710
271730,27,15,0,1,2,67,0,12,237
171683,17,25,1,1,2,41,1,12,0
61444,6,9,1,0,4,45,0,12,376
21226,2,3,1,1,5,28,0,12,735
210233,21,27,1,1,4,26,0,12,193
90539,9,5,1,1,7,33,0,12,534
261852,26,55,1,0,3,21,1,12,620
270258,27,2,1,1,3,20,0,12,390
310734,31,50,1,0,5,26,0,12,440
80917,8,25,1,1,5,37,0,12,510
170337,17,6,1,1,3,33,0,12,93
170121,17,4,1,1,5,34,0,12,201
230670,23,4,0,1,4,47,0,12,184
280762,28,22,0,0,3,71,1,12,609
290217,29,6,0,0,2,44,1,12,406
290229,29,6,0,1,3,44,1,12,314
261365,26,33,0,1,2,56,0,12,497
270883,27,5,1,1,5,36,1,12,435
60716,6,5,1,1,5,48,0,12,280
81555,8,37,1,0,3,38,0,12,520
311138,31,50,1,1,4,41,0,12,599
280005,28,1,1,0,4,37,0,12,413
280618,28,21,1,0,5,27,0,12,515
81598,8,37,0,1,2,52,0,12,490
230598,23,4,1,1,4,37,1,12,543
281670,28,33,0,1,2,41,0,12,283
10418,1,1,1,0,5,51,0,12,412
51329,5,30,1,1,3,24,0,12,280
270309,27,3,1,1,3,56,0,12,328
191151,19,33,1,1,3,26,0,12,320
121861,12,77,1,1,3,34,0,12,950
151321,15,60,1,0,5,41,0,12,799
270536,27,4,0,1,2,53,0,12,310
271707,27,14,1,1,6,36,0,12,346
221629,22,16,1,1,5,37,0,12,650
321210,32,38,1,1,3,31,0,12,518
261455,26,42,1,1,8,63,0,12,792
231063,23,5,0,0,1,32,0,12,1000
271603,27,13,1,0,13,47,0,12,881
221796,22,18,1,1,5,60,0,12,1259
161643,16,108,1,1,3,26,0,12,846
251215,25,11,1,0,4,27,0,12,305
150957,15,56,1,0,2,38,1,12,198
31632,3,8,1,0,5,25,0,12,590
140643,14,39,1,0,3,54,1,12,576
290872,29,23,1,0,5,29,0,12,871
282205,28,41,0,0,2,53,0,12,745
221634,22,16,1,1,3,32,0,12,431
80696,8,19,1,1,7,42,0,12,267
261482,26,42,1,0,4,21,0,12,315
180564,18,12,1,1,3,30,0,12,297
180987,18,16,1,1,5,42,0,12,355
60803,6,7,0,0,2,56,0,12,612
261242,26,30,1,0,6,33,0,12,950
220549,22,11,0,0,2,31,0,12,725
50839,5,27,0,1,2,25,0,12,550
81207,8,32,0,0,2,45,0,12,584
81579,8,37,1,1,4,40,0,12,443
231027,23,5,1,1,6,24,0,12,785
310077,31,18,1,1,3,33,1,12,530
271610,27,13,1,1,4,30,0,12,1661
170487,17,7,1,1,3,48,0,12,400
280519,28,12,1,0,6,43,0,12,409
111082,11,20,1,1,5,36,0,12,595
300727,30,87,0,0,1,65,1,12,333
270489,27,4,0,0,3,52,0,12,488
270129,27,2,1,1,5,38,0,12,4450
270759,27,4,1,0,10,56,0,12,1428
170024,17,1,1,0,4,33,0,12,394
20284,2,1,1,0,3,29,0,12,140
311676,31,95,0,0,3,57,0,12,497
270222,27,2,1,0,4,35,1,12,555
311240,31,50,0,0,2,55,0,12,331
71361,7,101,1,1,5,51,1,12,555
280587,28,19,1,1,8,39,0,12,380
211441,21,132,1,1,3,29,1,12,538
311232,31,50,1,1,5,33,0,12,492
280584,28,19,1,1,4,57,0,12,166
180483,18,10,1,1,6,37,0,12,390
160542,16,53,1,1,3,44,1,12,365
210210,21,27,1,1,2,53,1,12,182
230780,23,5,0,1,3,53,1,12,150
261564,26,43,1,0,5,36,1,12,290
281276,28,29,1,1,4,38,0,12,345
170327,17,6,1,1,5,44,0,12,490
50439,5,18,1,1,4,38,0,12,567
311472,31,67,0,1,4,47,0,12,653
271292,27,8,1,1,6,42,0,12,878
151944,15,106,0,1,3,25,0,12,630
191843,19,45,0,0,1,53,0,12,190
270298,27,3,1,0,4,55,0,12,709
50309,5,10,0,0,1,48,0,12,420
321162,32,38,1,1,5,35,0,12,174
321668,32,53,1,1,6,38,0,12,430
100567,10,5,1,1,5,35,0,12,800
291696,29,44,1,1,4,36,0,12,538
320378,32,10,0,1,2,51,1,12,165
291655,29,43,1,1,5,32,0,12,333
91176,9,7,0,0,3,58,0,12,373
41832,4,10,1,0,3,27,1,12,470
151604,15,92,1,0,7,39,1,12,620
51392,5,31,1,0,5,26,0,12,529
270559,27,4,1,1,5,41,1,12,384
211591,21,156,1,1,4,34,1,12,653
121499,12,55,1,1,2,26,1,12,175
190565,19,21,1,0,11,40,0,12,716
230610,23,4,1,1,6,50,0,12,1450
200480,20,68,1,1,8,56,0,12,420
211125,21,114,1,1,3,38,0,12,1210
100523,10,5,1,0,5,41,0,12,907
181309,18,17,1,1,4,41,0,12,595
232048,23,8,0,1,2,38,0,12,1227
270562,27,4,1,0,6,60,0,12,1305
192249,19,48,1,0,4,44,0,12,720
71168,7,89,0,0,1,63,0,12,271
270699,27,4,1,0,4,34,0,12,297
271082,27,7,1,0,3,66,0,12,331
171857,17,29,1,0,5,34,0,12,597
121199,12,38,1,0,5,47,0,12,420
270204,27,2,0,1,1,40,1,12,165
282222,28,41,1,0,3,31,0,12,1552
271331,27,10,1,1,4,40,0,12,353
50594,5,20,1,1,5,52,0,12,1250
261665,26,43,1,0,3,32,0,12,758
70464,7,31,1,1,7,33,0,12,130
221390,22,14,1,0,3,30,0,12,810
270689,27,4,0,0,3,30,0,12,190
301271,30,131,1,1,3,61,0,12,409
220545,22,11,1,0,3,40,0,12,730
20759,2,2,1,1,4,23,0,12,459
151627,15,92,1,0,4,32,0,12,1200
81652,8,37,0,0,4,43,0,12,870
51813,5,35,0,0,2,49,0,12,395
241704,24,37,1,1,4,36,0,12,368
261210,26,30,1,1,5,44,0,12,490
121363,12,51,1,1,3,23,0,12,90
130620,13,30,1,1,2,31,1,12,532
