"nse5f","area","numpeho","refin","edadjef","sexojef","añosedu","IA","ln_als","ln_alns"
4,0,5,0,38,0,12,1,6.56526497003536,3.91202300542815
2,1,3,0,60,1,12,1,6.55819780281227,NA
1,1,4,0,36,0,12,1,6.42971947803914,4.9416424226093
3,0,8,0,25,0,12,1,6.49828214947643,4.71849887129509
3,0,2,0,27,0,12,0,6.50578406012823,NA
3,1,4,0,41,0,12,1,7.28000825288419,NA
2,1,7,0,31,0,12,1,4.38202663467388,NA
4,1,2,0,45,0,12,0,6.37161184723186,5.06259503302697
2,0,5,0,30,0,12,1,7.09257371597468,3.2188758248682
4,0,6,1,40,0,12,1,6.42971947803914,NA
3,0,5,0,41,0,12,0,6.25382881157547,4.9416424226093
2,1,6,0,35,0,12,1,5.72031177660741,NA
2,1,6,0,40,0,12,1,4.81218435537242,NA
1,0,4,0,25,0,12,1,NA,4.0943445622221
5,0,4,0,40,0,12,1,5.76832099579377,NA
3,1,3,1,35,1,12,1,6.28226674689601,2.70805020110221
3,1,1,0,50,0,12,1,NA,NA
4,0,6,1,NA,NA,12,1,6.15697898558556,3.09104245335832
4,0,5,0,56,0,12,1,7.1066061377273,NA
4,0,4,0,31,0,12,0,6.84374994900622,6.36990098282823
4,0,3,0,57,1,12,0,6.41345895716736,4.24849524204936
2,1,5,0,34,0,12,1,6.04025471127741,NA
4,1,2,0,62,0,12,0,5.63835466933375,2.30258509299405
2,1,3,0,46,0,12,1,5.72031177660741,6.68461172766793
1,0,5,1,21,1,12,1,5.78689738136671,2.99573227355399
3,0,4,0,36,0,12,1,6.59987049921284,NA
2,0,4,0,24,0,12,0,6.38012253689976,NA
2,0,2,1,35,1,12,1,6.12029741895095,NA
2,0,4,0,29,1,12,0,6.18620862390049,NA
3,0,4,0,NA,NA,12,0,6.16541785423142,5.59842195899838
2,0,2,0,42,0,12,0,5.8171111599632,NA
5,0,3,0,NA,NA,12,1,6.52209279817015,3.80666248977032
2,0,6,0,49,0,12,0,5.34710753071747,NA
5,0,4,0,47,0,12,0,6.77878489768518,4.18965474202643
4,0,5,0,39,0,12,0,6.79122146272619,5.91350300563827
4,0,3,0,35,0,12,0,6.47697236288968,2.63905732961526
2,1,2,1,41,0,12,1,6.41673228251233,3.68887945411394
4,0,2,0,61,0,12,1,5.69035945432406,NA
5,0,7,1,43,0,12,1,5.99146454710798,4.0943445622221
2,0,3,0,NA,NA,12,1,6.16331480403464,NA
2,0,5,1,52,0,12,1,6.64248680136726,NA
4,0,2,0,46,1,12,0,6.1527326947041,3.87120101090789
3,0,3,0,45,0,12,1,6.13339804299665,NA
3,0,3,0,30,1,12,0,5.64544689764324,NA
2,1,4,0,27,0,12,0,6.54391184556479,NA
4,0,4,0,29,0,12,0,6.99393297522319,5.7037824746562
4,0,4,0,29,0,12,0,6.63987583382654,4.70048036579242
1,1,4,0,43,0,12,1,5.8805329864007,2.99573227355399
5,0,3,0,56,0,12,0,5.86078622346587,NA
1,0,3,1,46,1,12,1,5.31811999384422,2.70805020110221
4,0,6,1,36,0,12,1,5.82894561761021,NA
4,0,3,0,29,0,12,1,6.68085467879022,NA
1,1,6,0,40,0,12,1,6.35957386867238,2.99573227355399
2,1,1,0,37,0,12,1,6.87212810133899,5.94017125272043
1,0,5,0,73,1,12,0,5.77455154554441,NA
4,0,3,0,NA,NA,12,1,NA,NA
3,0,6,0,46,1,12,1,7.18159194461187,NA
1,0,4,1,24,0,12,1,5.77455154554441,3.78418963391826
3,0,5,0,33,0,12,1,6.34035930372775,2.77258872223978
4,0,2,0,74,0,12,0,4.60517018598809,NA
2,0,2,0,47,0,12,1,5.85793315448346,NA
1,1,4,1,27,0,12,1,5.43372200355424,NA
4,1,2,0,74,0,12,1,5.50125821054473,NA
4,0,4,1,23,0,12,0,6.06378520868761,3.2188758248682
3,0,3,1,45,1,12,1,5.97888576490112,3.80666248977032
3,0,5,0,56,1,12,1,6.42648845745769,4.47733681447821
5,1,3,0,46,1,12,1,6.24416690066374,2.99573227355399
3,0,2,0,34,1,12,1,6.35262939631957,4.69134788222914
2,1,4,0,30,0,12,1,4.04305126783455,NA
2,1,6,1,NA,NA,12,1,6.50727771238501,4.0943445622221
4,0,3,0,35,0,12,1,6.2803958389602,4.49980967033027
2,1,5,0,38,0,12,1,5.84354441703136,3.68887945411394
5,0,5,0,NA,NA,12,1,6.76272950693188,7.02108396428914
2,0,4,1,NA,NA,12,1,6.39359075395063,3.40119738166216
5,0,5,0,45,0,12,1,6.35957386867238,5.45958551414416
2,0,2,0,49,0,12,1,6.78897174299217,6.00635315960173
2,1,7,1,42,0,12,1,6.05443934626937,NA
5,0,6,1,53,1,12,0,6.07073772800249,3.40119738166216
1,0,6,0,36,0,12,1,7.0647590277918,3.91202300542815
4,0,3,0,50,0,12,0,5.82894561761021,2.99573227355399
4,0,4,0,51,0,12,0,6.36302810354046,4.97673374242057
2,1,5,0,42,1,12,1,5.9427993751267,NA
3,0,3,0,26,0,12,0,6.32256523992728,2.30258509299405
4,0,2,0,60,0,12,0,6.79122146272619,4.59511985013459
2,0,1,0,37,1,12,0,6.14846829591765,3.91202300542815
4,1,4,0,36,0,12,1,6.24027584517077,NA
3,0,5,0,37,0,12,0,6.48463523563525,NA
3,1,7,0,41,0,12,0,5.96614673912369,NA
3,0,4,0,30,0,12,1,6.7093043402583,NA
1,0,3,0,35,0,12,1,6.72142570079064,4.9416424226093
2,0,3,1,26,0,12,1,6.96034772910131,5.63478960316925
1,0,4,1,66,1,12,1,6.99301512293296,NA
1,0,8,0,NA,NA,12,1,5.19849703126583,2.99573227355399
1,0,5,0,40,0,12,0,5.01727983681492,2.89037175789616
2,0,3,0,37,1,12,1,6.61204103483309,3.63758615972639
4,0,5,0,24,0,12,1,6.03787091992214,4.77068462446567
1,0,5,0,36,1,12,1,6.55961523749324,5.04342511691925
2,1,4,0,34,1,12,1,5.23644196282995,NA
1,0,3,0,40,0,12,1,6.40357419793482,4.70048036579242
4,0,5,1,NA,NA,12,1,6.1527326947041,NA
4,0,4,1,37,1,12,1,7.45587668749182,5.7037824746562
3,0,12,0,39,1,12,1,5.34710753071747,4.65396035015752
4,0,5,0,39,0,12,0,5.24174701505964,2.30258509299405
1,1,2,0,26,0,12,1,5.8171111599632,NA
5,0,4,0,34,0,12,1,6.12686918411419,5.13579843705026
2,0,5,0,35,0,12,1,5.65248918026865,3.85014760171006
4,0,1,0,69,1,12,0,2.70805020110221,NA
5,0,5,0,36,0,12,1,7.25134498337221,5.94017125272043
4,0,3,0,20,0,12,1,5.64544689764324,5.01063529409626
4,0,1,0,40,0,12,1,4.06044301054642,6.10924758276437
2,1,5,0,38,0,12,1,6.26149168432104,4.31748811353631
4,0,7,1,59,0,12,1,6.58892647753352,4.49980967033027
4,0,4,0,39,0,12,0,6.96129604591017,NA
3,0,2,0,46,1,12,1,5.90263333340137,4.75359019110636
3,0,3,1,49,0,12,1,5.75890177387728,2.30258509299405
2,1,5,0,31,0,12,1,6.23441072571837,NA
5,0,4,1,62,0,12,0,6.40687998606931,NA
3,0,2,0,55,0,12,1,6.1527326947041,4.0943445622221
3,0,4,1,NA,NA,12,1,5.88610403145016,NA
3,0,2,0,27,0,12,0,6.16120732169508,2.70805020110221
5,0,4,0,50,0,12,0,6.34212141872115,4.7361984483945
1,0,6,1,32,0,12,0,6.81783057145415,NA
4,1,5,0,35,0,12,0,5.78996017089725,NA
3,0,1,0,NA,NA,12,0,5.68357976733868,NA
4,1,6,0,28,0,12,1,6.26909628370626,4.87519732320115
3,1,5,0,34,1,12,1,6.4393503711001,3.68887945411394
4,0,4,0,51,0,12,1,6.26530121273771,2.99573227355399
1,1,5,0,29,0,12,1,5.51342874616498,NA
1,1,5,0,45,0,12,1,6.44571981938558,NA
1,1,2,0,25,1,12,1,5.91350300563827,NA
2,1,3,0,58,0,12,1,5.37063802812766,2.30258509299405
2,0,2,0,67,1,12,0,5.37989735354046,NA
5,0,8,0,53,1,12,1,6.49375383985169,2.70805020110221
3,1,3,0,38,1,12,1,3.25809653802148,4.96284463025991
4,0,8,1,76,0,12,1,6.80903930604298,5.03695260241363
4,1,4,1,42,0,12,1,6.17378610390194,NA
3,0,2,0,72,0,12,1,5.21493575760899,NA
3,0,3,0,51,0,12,0,7.18538701558042,6.62007320653036
4,0,3,1,54,0,12,0,6.63200177739563,4.60517018598809
5,0,3,0,56,0,12,0,6.5792512120101,4.60517018598809
1,0,5,1,29,0,12,0,6.36302810354046,2.70805020110221
5,0,6,0,44,0,12,1,6.56526497003536,4.31748811353631
3,1,3,0,NA,NA,12,1,4.70048036579242,NA
3,0,5,0,38,1,12,1,6.13556489108174,NA
4,0,5,0,40,0,12,1,7.02108396428914,4.60517018598809
5,0,9,0,49,0,12,1,7.60837447438078,NA
4,0,4,0,54,0,12,1,6.08449941307517,4.60517018598809
2,0,5,0,28,0,12,1,6.38687931936265,NA
3,0,2,0,52,0,12,0,4.38202663467388,NA
3,1,5,1,50,0,12,1,6.25382881157547,NA
2,0,3,0,34,1,12,1,5.62401750618734,5.99146454710798
5,0,6,0,NA,NA,12,0,3.04452243772342,NA
2,1,3,0,35,1,12,1,5.74939298590825,4.24849524204936
3,0,4,0,22,0,12,1,6.62671774924902,3.66356164612965
4,0,5,1,39,0,12,1,6.72383244082121,4.70048036579242
5,0,2,0,48,0,12,1,6.44094654063292,2.99573227355399
2,0,3,0,34,1,12,0,6.09356977004514,NA
4,0,6,0,49,0,12,1,5.92425579741453,NA
4,0,4,0,42,0,12,0,6.42486902390539,2.99573227355399
3,0,3,0,33,1,12,1,6.69703424766648,5.73657229747919
3,0,5,0,36,0,12,0,6.79682371827486,NA
2,1,4,0,39,0,12,1,5.89164421182577,3.55534806148941
5,1,5,0,40,0,12,1,6.5410299991899,4.0943445622221
3,0,7,0,NA,NA,12,1,6.41345895716736,5.79909265446053
2,0,6,0,32,0,12,1,5.38449506278909,2.89037175789616
4,0,4,0,32,0,12,1,6.44571981938558,NA
5,0,4,0,NA,NA,12,1,6.25575004175337,4.38202663467388
3,1,3,1,36,0,12,0,6.59030104819669,4.70048036579242
2,0,4,0,26,1,12,1,5.54126354515843,NA
2,0,4,0,30,0,12,1,5.49306144334055,NA
3,0,4,1,47,1,12,1,5.34710753071747,2.99573227355399
3,1,6,0,37,0,12,1,6.03548143252476,2.89037175789616
1,1,4,1,30,0,12,1,5.32300997913841,NA
3,0,3,0,44,0,12,1,6.81892406527552,4.86753445045558
1,1,4,0,24,1,12,1,5.19295685089021,NA
4,0,5,0,49,1,12,1,6.0330862217988,NA
1,1,3,0,18,0,12,1,6.05208916892442,NA
1,1,4,0,28,0,12,1,5.8664680569333,3.40119738166216
2,1,2,0,44,1,12,1,6.52941883826223,5.68697535633982
4,1,2,0,51,0,12,1,6.71780469502369,5.07517381523383
1,0,4,0,25,0,12,1,5.84643877505772,5.50533153593236
1,1,4,0,27,0,12,1,6.32793678372919,NA
2,0,2,1,41,1,12,1,5.94017125272043,NA
2,1,5,0,43,0,12,1,5.74300318780948,4.58496747867057
3,0,4,0,39,0,12,1,6.72383244082121,NA
4,0,3,0,65,0,12,1,6.29156913955832,3.40119738166216
4,0,4,0,57,0,12,1,6.46146817635372,4.60517018598809
4,0,6,0,35,0,12,0,6.80239476332431,3.91202300542815
4,1,5,0,31,0,12,1,6.30078579466324,3.68887945411394
3,0,4,0,57,0,12,1,6.62140565176413,2.83321334405622
1,0,3,0,28,1,12,1,6.00388706710654,NA
1,1,3,0,54,0,12,1,5.39362754635236,NA
4,0,3,0,51,0,12,0,5.99146454710798,4.70048036579242
2,0,2,0,30,0,12,1,6.56526497003536,3.91202300542815
5,0,3,0,23,0,12,0,5.76519110278484,NA
3,0,5,0,50,0,12,1,6.44888939414686,5.19295685089021
2,0,5,0,NA,NA,12,1,5.30330490805908,NA
1,0,5,0,38,0,12,1,6.53958595561767,2.89037175789616
5,0,6,0,38,0,12,1,7.02997291170639,5.48063892334199
2,0,4,0,39,0,12,1,6.26530121273771,NA
1,1,6,0,NA,NA,12,1,6.13556489108174,2.70805020110221
1,1,2,0,52,0,12,1,6.43133108193348,NA
1,1,5,0,30,0,12,0,6.26909628370626,NA
4,0,5,1,37,1,12,1,6.90173720665657,NA
2,1,4,0,54,0,12,1,6.10255859461357,NA
4,0,3,0,36,0,12,0,6.57088296233958,4.47733681447821
4,1,2,1,NA,NA,12,0,6.47697236288968,3.91202300542815
4,0,6,0,NA,NA,12,1,7.08924315502751,NA
5,0,3,0,30,0,12,1,5.82894561761021,5.07517381523383
3,1,4,1,32,0,12,1,6.13556489108174,3.80666248977032
3,0,4,0,62,1,12,1,5.89989735358249,NA
2,0,5,0,35,0,12,1,6.97073007814353,3.40119738166216
4,0,4,1,63,1,12,0,6.62007320653036,4.97673374242057
4,0,4,0,NA,NA,12,1,6.5510803350434,5.24702407216049
2,0,8,0,30,0,12,1,6.19847871649231,NA
5,0,4,0,62,0,12,1,5.17614973257383,3.68887945411394
3,0,3,0,45,0,12,1,6.64118216974059,NA
5,1,4,0,39,0,12,1,5.84354441703136,NA
1,0,3,0,38,1,12,0,6.02102334934953,NA
5,0,4,0,49,0,12,1,6.39859493453521,4.24849524204936
2,1,6,0,46,0,12,1,5.86929691313377,3.40119738166216
1,0,8,0,NA,NA,12,1,6.17378610390194,4.24849524204936
3,0,5,0,28,0,12,1,5.11799381241676,2.77258872223978
3,1,4,1,26,0,12,1,5.80211837537706,4.86753445045558
5,0,4,0,43,0,12,0,6.22455842927536,2.30258509299405
1,0,3,0,25,0,12,1,5.68697535633982,1.79175946922805
4,1,5,0,41,0,12,0,7.05617528410041,4.60517018598809
1,1,4,0,35,0,12,1,5.31320597904179,3.40119738166216
2,1,3,0,31,0,12,1,6.09807428216624,NA
4,0,5,0,37,0,12,1,6.47697236288968,NA
2,1,3,0,37,0,12,1,6.28785856016178,2.99573227355399
1,1,5,0,37,0,12,1,5.8111409929767,4.60517018598809
3,0,3,1,23,0,12,1,6.42971947803914,3.91202300542815
4,0,4,0,38,0,12,0,6.10479323241498,1.79175946922805
5,0,4,1,49,0,12,1,6.31535800152233,2.70805020110221
3,1,4,0,32,0,12,0,5.60947179518496,5.14749447681345
3,1,6,0,45,0,12,1,6.96602418710611,NA
1,0,5,0,50,0,12,1,6.53958595561767,NA
2,1,4,0,41,1,12,1,5.9427993751267,2.99573227355399
3,0,5,0,34,0,12,1,7.23777819192344,4.60517018598809
4,0,3,0,36,0,12,0,6.1463292576689,2.99573227355399
2,0,5,0,41,0,12,1,6.75809450442773,NA
3,0,4,0,25,0,12,1,6.82110747225646,5.13579843705026
2,0,4,1,40,0,12,1,7.24422751560335,NA
4,0,5,0,39,0,12,1,6.49223983502047,3.87120101090789
2,0,5,0,21,0,12,1,5.96614673912369,2.99573227355399
4,1,4,0,40,0,12,0,5.99396142730657,3.46573590279973
4,0,5,1,38,0,12,1,6.44571981938558,5.29831736654804
1,1,3,0,26,0,12,1,6.76849321164863,3.40119738166216
2,1,7,0,35,0,12,1,5.94803498918065,NA
5,0,3,1,NA,NA,12,1,5.29831736654804,NA
2,1,6,0,39,1,12,1,6.08677472691231,NA
4,0,5,0,59,0,12,0,6.75110146893676,2.99573227355399
5,0,7,0,54,0,12,0,7.08673793451058,2.70805020110221
3,0,4,0,NA,NA,12,0,5.94017125272043,NA
2,1,4,0,39,0,12,1,6.15060276844628,1.6094379124341
4,0,6,0,NA,NA,12,0,6.67203294546107,4.78749174278205
3,0,10,0,43,0,12,1,6.39692965521615,NA
5,0,7,0,42,0,12,0,6.99393297522319,NA
2,1,4,0,34,0,12,1,4.60517018598809,4.969813299576
2,0,7,0,49,0,12,1,5.91079664404053,2.70805020110221
4,0,4,0,NA,NA,12,1,6.11368217983223,5.13579843705026
4,0,1,0,36,0,12,0,6.14846829591765,5.29831736654804
2,1,4,1,30,0,12,1,6.08677472691231,NA
4,0,5,1,36,0,12,1,6.95368421087054,3.91202300542815
4,1,4,0,40,0,12,1,6.06145691892802,3.68887945411394
5,1,3,0,37,1,12,0,6.51025834052315,4.70048036579242
3,0,2,0,53,0,12,1,5.72031177660741,2.70805020110221
4,1,6,0,48,0,12,1,6.13556489108174,4.46590811865458
4,1,3,0,28,0,12,0,6.34035930372775,2.99573227355399
3,0,4,0,43,0,12,1,6.16331480403464,NA
4,0,4,0,41,0,12,1,6.37161184723186,3.91202300542815
3,0,4,0,42,0,12,1,6.6052979209482,NA
2,0,2,1,42,1,12,0,6.30991827822652,3.40119738166216
4,0,4,0,52,0,12,1,6.66949808985788,4.9416424226093
4,0,4,1,NA,NA,12,0,6.33150184989369,3.3322045101752
4,0,4,1,50,0,12,1,6.39526159811545,5.99146454710798
5,0,5,0,NA,NA,12,0,6.42648845745769,5.01063529409626
4,0,5,1,48,1,12,1,6.85118492749374,2.99573227355399
2,0,4,0,27,0,12,1,5.76519110278484,3.46573590279973
5,0,4,0,38,0,12,1,6.87212810133899,4.969813299576
1,0,3,0,NA,NA,12,1,5.2257466737132,4.18965474202643
4,0,2,0,25,1,12,1,5.6937321388027,4.0943445622221
1,0,1,0,48,0,12,1,5.7037824746562,3.49650756146648
4,0,4,0,38,0,12,1,7.03614849375054,3.2188758248682
3,0,1,0,64,1,12,1,4.74493212836325,2.70805020110221
3,1,5,0,43,0,12,1,7.96485088744731,NA
3,1,6,0,42,0,12,1,6.35437004079735,2.99573227355399
3,0,3,0,25,0,12,1,6.1527326947041,3.91202300542815
2,0,4,1,25,0,12,1,6.24222326545517,4.24849524204936
1,1,4,0,35,0,12,1,4.15888308335967,2.30258509299405
4,0,4,0,49,0,12,1,6.10924758276437,NA
3,0,3,0,28,0,12,1,6.41345895716736,5.07517381523383
3,0,2,0,68,0,12,1,6.24416690066374,4.76217393479776
4,0,1,0,64,1,12,1,6.48157712927643,3.68887945411394
3,1,5,0,34,0,12,0,5.56068163101553,3.2188758248682
4,0,5,0,39,0,12,1,5.15329159449778,NA
1,0,3,0,24,0,12,1,5.94542060860658,NA
4,0,4,0,33,0,12,1,6.1527326947041,NA
1,1,2,0,NA,NA,12,1,5.63478960316925,NA
3,1,4,0,NA,NA,12,1,6.13556489108174,3.40119738166216
1,1,3,0,39,0,12,1,5.54126354515843,NA
4,0,3,0,20,0,12,1,6.36818718635049,3.17805383034795
2,1,2,0,47,1,12,1,5.35658627467201,2.77258872223978
2,1,7,0,36,0,12,1,6.12905021006055,NA
1,1,6,0,31,0,12,1,5.65248918026865,2.99573227355399
3,1,4,0,NA,NA,12,1,5.68697535633982,3.73766961828337
1,0,3,1,30,0,12,0,6.63987583382654,4.60517018598809
2,1,5,0,36,0,12,1,6.36302810354046,4.78749174278205
3,1,6,0,40,0,12,0,6.45676965557216,5.04342511691925
2,1,7,0,NA,NA,12,1,NA,NA
5,0,5,0,32,0,12,1,7.29301767977278,6.21460809842219
1,1,1,0,41,0,12,1,NA,4.24849524204936
2,0,5,0,39,1,12,1,6.28226674689601,2.63905732961526
5,0,5,1,59,0,12,1,6.16331480403464,NA
3,0,3,1,50,1,12,1,7.04403289727469,3.40119738166216
2,0,4,0,34,0,12,1,6.76849321164863,NA
3,1,4,0,35,0,12,1,6.8627579130514,4.38202663467388
4,0,2,0,24,0,12,0,5.73657229747919,4.70048036579242
1,1,2,0,34,0,12,0,5.13579843705026,3.3322045101752
4,1,3,0,NA,NA,12,1,6.06610809010375,3.89182029811063
5,0,7,0,47,0,12,0,7.28276117960559,6.46146817635372
1,1,3,0,NA,NA,12,1,6.4393503711001,2.70805020110221
2,1,1,0,55,0,12,1,6.33327962813969,3.46573590279973
5,0,3,1,57,1,12,1,6.4425401664682,NA
4,0,3,0,43,0,12,0,6.56103066589657,2.70805020110221
3,1,3,0,48,0,12,1,5.50533153593236,1.79175946922805
4,1,5,1,43,0,12,1,6.0282785202307,4.0943445622221
3,0,2,0,67,0,12,1,6.59304453414244,NA
3,0,2,0,45,0,12,1,6.32793678372919,4.969813299576
3,0,1,1,41,1,12,1,5.8171111599632,4.0943445622221
3,1,3,1,39,0,12,0,6.59304453414244,5.57215403217776
3,0,3,0,23,0,12,1,5.75574221358691,4.49980967033027
3,0,5,0,41,0,12,1,6.05443934626937,4.06044301054642
3,1,7,0,NA,NA,12,1,6.30078579466324,NA
1,1,6,0,34,0,12,1,5.48063892334199,NA
1,0,3,0,59,1,12,1,5.68697535633982,NA
4,0,3,0,28,0,12,1,7.23705902612474,6.68461172766793
2,0,4,0,30,0,12,0,6.38012253689976,3.55534806148941
3,0,3,0,45,1,12,0,5.43372200355424,4.0943445622221
1,1,3,0,26,0,12,1,NA,NA
1,1,5,0,29,0,12,0,4.91998092582813,3.40119738166216
3,1,2,0,59,1,12,0,6.13556489108174,NA
4,0,3,0,45,0,12,1,6.65157187358973,4.60517018598809
1,1,4,0,51,0,12,1,6.51471269087253,2.70805020110221
2,0,2,0,37,0,12,1,6.89467003943348,3.68887945411394
2,0,2,0,25,1,12,0,6.1527326947041,NA
1,1,3,0,42,0,12,1,5.82600010738045,2.99573227355399
4,0,3,0,NA,NA,12,1,5.99893656194668,2.70805020110221
4,0,2,0,NA,NA,12,0,6.23441072571837,3.91202300542815
1,1,4,0,50,0,12,0,5.87773578177964,3.40119738166216
4,0,5,0,NA,NA,12,1,6.69579891705849,NA
4,0,2,1,40,0,12,0,6.04500531403601,2.83321334405622
3,0,2,1,42,0,12,1,5.62762111369064,NA
2,0,5,1,NA,NA,12,1,5.46806014113513,NA
1,0,3,0,22,0,12,1,5.82008293035236,3.87120101090789
5,1,6,0,40,0,12,1,6.42971947803914,3.80666248977032
3,1,8,0,50,0,12,1,6.98933526597456,3.40119738166216
5,0,5,0,53,0,12,1,6.21460809842219,4.38202663467388
5,0,4,0,46,0,12,1,6.70073110954781,5.66988092298052
3,1,6,1,42,0,12,1,6.76849321164863,3.40119738166216
5,0,3,0,51,0,12,0,5.8406416573734,NA
4,1,5,0,39,0,12,1,6.56385552653213,4.44265125649032
2,0,5,1,30,0,12,1,5.8636311755981,4.7361984483945
1,0,5,0,36,0,12,1,6.45047042214418,4.8283137373023
5,0,5,0,36,0,12,1,6.64768837356333,4.60517018598809
4,0,3,1,51,1,12,0,6.37842618365159,NA
2,0,2,0,46,0,12,1,6.94985645500077,3.46573590279973
5,0,4,1,54,0,12,0,5.66642668811243,6.36302810354046
5,0,3,1,46,1,12,1,5.76832099579377,NA
4,0,4,1,NA,NA,12,1,6.48616078894409,3.80666248977032
1,1,5,1,29,0,12,0,6.44413125670044,5.7037824746562
2,1,6,0,52,0,12,1,5.50533153593236,NA
3,0,4,0,52,0,12,1,6.78897174299217,5.7037824746562
4,0,6,0,40,0,12,1,6.40025744530882,3.52636052461616
4,0,6,0,37,0,12,1,6.84587987526405,5.66988092298052
5,0,2,0,52,1,12,1,6.92951677076365,4.0943445622221
5,0,10,0,NA,NA,12,1,7.52833176670725,NA
4,0,5,0,NA,NA,12,0,6.24027584517077,3.55534806148941
2,0,4,0,32,0,12,1,6.45362499889269,NA
5,0,2,0,63,0,12,0,5.32300997913841,3.63758615972639
1,0,2,1,22,1,12,1,6.01126717440416,2.77258872223978
3,0,4,0,59,0,12,1,6.8330317327862,NA
3,0,3,1,54,0,12,1,5.59842195899838,2.89037175789616
3,0,4,0,27,0,12,1,5.24702407216049,2.70805020110221
4,1,4,0,48,0,12,1,6.21460809842219,4.0943445622221
5,0,6,1,40,1,12,0,6.85856503479136,NA
1,1,6,1,48,0,12,1,6.29341927884648,3.58351893845611
5,0,7,0,48,0,12,1,5.88610403145016,NA
2,0,7,0,46,0,12,1,4.27666611901606,3.95124371858143
3,0,6,0,37,0,12,1,7.00940893270864,NA
4,0,4,0,52,1,12,1,6.4425401664682,3.13549421592915
3,1,8,0,50,0,12,1,5.83188247728352,3.17805383034795
4,0,4,0,NA,NA,12,1,7.0647590277918,NA
5,0,2,0,58,0,12,0,6.27852142416584,4.02535169073515
4,0,5,0,50,0,12,1,5.71702770140622,5.01063529409626
3,1,4,0,38,0,12,1,6.33682573114644,4.0943445622221
4,0,2,0,63,0,12,1,6.24416690066374,NA
1,1,5,0,40,1,12,1,5.85793315448346,3.2188758248682
3,1,2,0,59,0,12,1,5.35658627467201,2.77258872223978
1,1,2,0,29,0,12,1,5.79909265446053,4.00733318523247
2,1,3,0,54,1,12,1,5.42053499927229,NA
5,0,3,1,NA,NA,12,0,7.22983877815125,4.0943445622221
5,0,6,1,46,1,12,1,6.78219205600679,3.68887945411394
1,1,4,0,25,0,12,0,5.94017125272043,2.99573227355399
4,0,6,0,44,0,12,0,6.67203294546107,4.84418708645859
2,0,3,1,38,0,12,1,6.49223983502047,NA
1,0,3,0,29,0,12,1,6.38687931936265,4.0943445622221
2,0,5,0,33,1,12,1,6.42971947803914,4.60517018598809
3,0,4,0,NA,NA,12,1,6.85118492749374,4.49980967033027
5,1,4,0,41,0,12,0,6.30991827822652,3.68887945411394
3,0,3,0,NA,NA,12,1,5.56068163101553,4.0943445622221
3,0,5,0,48,1,12,1,5.56068163101553,NA
4,0,4,0,46,0,12,1,6.50279004591562,5.07517381523383
2,0,4,1,36,1,12,1,6.65929391968364,NA
5,0,2,0,87,1,12,0,6.92755790627832,2.99573227355399
5,1,6,0,29,0,12,0,6.35088571671474,3.91202300542815
2,1,3,0,45,0,12,1,6.55819780281227,2.70805020110221
5,0,13,0,NA,NA,12,0,7.1066061377273,5.4380793089232
4,0,5,0,52,1,12,0,6.20253551718792,4.24849524204936
4,0,9,0,48,1,12,0,6.65672652417839,NA
1,0,7,1,50,0,12,1,6.42971947803914,NA
2,1,6,0,53,1,12,1,6.95939851213398,4.9416424226093
5,0,5,1,42,0,12,1,6.89770494312864,5.01063529409626
3,0,4,0,35,0,12,1,6.59030104819669,4.78749174278205
5,0,2,0,35,0,12,1,6.22455842927536,4.00733318523247
2,1,3,0,28,0,12,1,6.36647044773144,NA
4,0,4,0,45,0,12,0,7.00306545878646,4.38202663467388
5,0,6,0,40,0,12,0,6.62007320653036,NA
2,1,5,1,25,0,12,1,5.84354441703136,NA
3,1,2,0,57,1,12,1,6.2709884318583,3.2188758248682
2,0,3,1,50,0,12,1,6.38856140554563,3.2188758248682
1,1,7,1,NA,NA,12,1,6.25382881157547,NA
3,0,5,1,46,0,12,1,6.12029741895095,NA
3,1,8,0,32,0,12,1,6.21460809842219,3.68887945411394
4,0,2,0,47,1,12,1,6.0282785202307,NA
1,1,4,0,20,0,12,1,6.05208916892442,3.93182563272433
5,0,3,0,51,1,12,0,7.13886699994552,6.10924758276437
4,0,5,0,33,0,12,1,6.42648845745769,3.40119738166216
2,0,4,0,39,1,12,1,6.2803958389602,NA
4,0,5,0,47,0,12,0,6.30991827822652,4.31748811353631
2,0,2,1,45,0,12,0,6.00881318544259,5.52146091786225
4,1,5,0,39,0,12,1,6.81892406527552,NA
3,0,4,0,26,0,12,1,6.73101810048208,5.48893772615669
5,0,7,0,55,0,12,1,6.08677472691231,4.8283137373023
4,0,4,0,39,0,12,0,6.34212141872115,5.17048399503815
2,1,3,0,22,0,12,1,5.96100533962327,NA
3,0,5,0,40,0,12,1,5.30330490805908,NA
1,1,4,0,38,0,12,1,6.00388706710654,NA
5,0,5,0,NA,NA,12,1,NA,NA
2,0,4,1,31,0,12,1,6.7428806357919,NA
4,0,1,0,54,1,12,0,3.40119738166216,NA
1,1,3,1,25,0,12,1,5.54126354515843,NA
1,1,6,0,33,0,12,1,6.24027584517077,4.49980967033027
3,0,2,0,27,0,12,1,6.41345895716736,3.2188758248682
1,0,5,0,35,1,12,1,5.27299955856375,3.40119738166216
3,0,5,0,32,0,12,1,7.04490511712937,5.97888576490112
1,1,3,0,18,0,12,1,6.17378610390194,NA
1,0,4,0,28,0,12,1,6.77650699237218,6.49223983502047
